event_datetime_utc,source_name,source_url,source_type,claim_text,country,location_text,actor_1,actor_2,event_type,domain,severity_score,confidence_score,information_status,tags,last_updated_at
2026-03-25 16:37:38+00:00,Google News,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNU3pOVHdTbl9ldzItdzNuaUpaM1RmWUR4WnJZTnhkaHJNLVA5cmxleXhwUXRpT0FMSTFrRTB3YjZQNzMyZ2VJbzJ6TVFSMnIyWkZjcVo3MW1WcnczeUNKckhjTmh6XzREQTlKa1BkWHpMSEVJTHZLaE9KUTFCVmQ0Ykx6OWxwVjBoS1pr0gGQAUFVX3lxTE4yVEhpclM3UG91bXdQd0ozaDdnNlVXYmRyWGZkcGZkV1dhVjlwSnRteWtlZWM4eXY5ZzRmbGhMU2kxTnp5U2V5U3pUU1g4aF92VlpVbWE3Zll2ZTVlTmQ0eUhlQWJSSktGM0Z0ZFJEQURyRlhVQm9HRndTUlM3clczVHhoS2V3RnhXR3g3QTFaMw?oc=5,news,What it would take to end the Iran war - Al Jazeera,Iran,Iran,Iran,,other,other,3,0.5,unverified,"['iran', 'war']",2026-03-26 19:04:12 UTC
2026-03-25 16:48:59+00:00,Google News,https://news.google.com/rss/articles/CBMi9wFBVV95cUxORUNuUFhROWxiSzRTSzlKY3dEanN1N3lHeTdzanRwVFAxcVNiZFhMZFIxRXlMa19KdnN1ZDhPZTRJN29iRXUyU2s2b3B6TGl1N3NxSy1vNUtFUFNZQWNpLTE5V3F0SWFYWm1JQVJEc2thRW9vWnVsVUFUODFlWjRUZ193RkZ3MFpqalA1bVk5TUpfYVlITGR6ZWZaVVlHSVlTQmw4N2FnRzBBa1RRcTBRZmlabjlGb3E1REtCLXZiMVJlTVk3YlIxVzZGSnBZMS14eFNQaUZYYzFSZ0FIRW16djRZbTQ2SXhzSTd2Um9fOEFpYUxLZHRz?oc=5,news,"US-Iran-Israel Update: Iran Rejects US Ceasefire Plan, Says It Won’t Accept Trump’s Dictate Timeline & Issues Counterproposal - The Sunday Guardian",Iran,Iran,Iran,Israel,other,political,3,0.5,unverified,"['israel', 'iran', 'ceasefire']",2026-03-26 19:04:12 UTC
2026-03-25 18:07:44+00:00,Google News,https://news.google.com/rss/articles/CBMikwFBVV95cUxPbnpUM3cxdi1NOFJTc2F6b2tXNXRwU0RtVjZzbmQ2QTYxeUVKVXlrQ1NmcjNpU1BuUExrMXlyNzFBbXhITVBUU0VWV1NqSlNaS2tLYkxmZTc4dmJpTGZIV193RnZFNDhCWEhLYjNGeFcwRkRiaFdjcGZ3eTZrR0pScHQxY0pqeFcwbEhRMVpKSE1laVHSAZgBQVVfeXFMTWRFZE1pbVVzeU1ZUzNkQjdXRGt2aEtuSDVtUlJ0RFBMOFh3OEI0TkZoLWRDcW5kRC1IUXFqcjctaEs2WFkyVGtoZF85bjFXdk9icEJnanR0eVdwYnlSYWhDa25Oby1pTkN0NEhUQkZzbHhUT0VIZl9BWTMxbGhTR3hNd2VhTEJza3ZPakN6RUxWbS1wbDZxZEk?oc=5,news,What we know and don't know about Iran war negotiations - PBS,Iran,Iran,Iran,,other,political,3,0.5,unverified,"['iran', 'war']",2026-03-26 19:04:12 UTC
2026-03-25 18:26:44+00:00,Google News,https://news.google.com/rss/articles/CBMipAFBVV95cUxPdi1ISHBWdGhrY2ROaEx1YWlSVS1MOXJUa3N1eHg4VWJieTFxZk04WGg0LWkxUmUyZ0F2cTlIS2hIVkpzZmRZUTFOTkNBcVZxOE5NZ1pkckJqWXlsU053Q1RTSExYa2FWMmpjejh4Z0dVaFV3S3NjdkMwVXB1bU5QczNfMHo5RXgxeWJnWVAtLWxmWnZMenN3em9VM3pvWlpvd2lMcQ?oc=5,news,"Donald Trump to hit Iran harder if Tehran does not accept defeat, White House says - Telegraph India",Iran,Tehran,Iran,USA,other,other,3,0.5,unverified,"['iran', 'tehran']",2026-03-26 19:04:12 UTC
2026-03-25 18:40:34+00:00,Google News,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQYlN5dkJhd0tJSWpXTDRPOF8wdzcxTzR3UVpGZkJ5OVAxR05NQ05RdUV4ZzI0R2M2eGhiNTd5S3Joa1Z5QzdwN1dYRDZNZTZqTzBjemRCZFBjSXJDSWdFSlc4M0JXNXlYSkpuV0xjV3BKaWF1bWs3QkFIUE44Q3JET25COWtnRWJ2TXg1Wi1PTWltZWwzRUxpUVducUI5di1lbE9uZ1dweHlQRUc2enVaNGdOXy0wa3o5WGVwallDNmM5MVRFbDFxTk1hUW1UVGtnbTZKendLOTMwLTjSAeABQVVfeXFMTk54a1NlVmVOZXdjMFROY0VrSDdYMW5tVDhsTzYyTnQ4U0lhU2U2ZVYyZ1NERktCM2lLdXkwSy1SdEd0emtqS1BTbUtjaTltai1pZjJLRWNGdHNwU2k0WWY1TXoya3FxNjJtaEhQU29xX1hPSXllVzQ3bWFHazNrVWFZVHI3am41cC01S01SLUk1M2MyUDJwb2xmTTZaeW1QQXU2THhNUUJrNmJsaHNpcmI1dFdSSTFQaXNVbmd0YlB0SWZ0WlVBTHQzQ0s3N1JySWZyUm1ROXliWWRJRXI3V2U?oc=5,news,"Iran rejects US ceasefire plan; issues counterproposal, White House says Trump will ‘unleash hell’ - Telegraph India",Iran,Iran,Iran,USA,other,political,3,0.5,unverified,"['iran', 'ceasefire']",2026-03-26 19:04:12 UTC
2026-03-25 19:23:03+00:00,Google News,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQYmJ0azY1Y3BscUJDTnBieGszbk9VNHNSMHQ0aXR6YkZacXlsYjB5WTNob2IyRUNXMnRMVmFXR0lvdnJ6SjV5OUxNRWM1RVhQaG5wYUF4R1RoT09wX2JOcWlDRklpUklWSmtldjlSZ01qd3Y0aXpJSW5ORDktcTBmR2EtbzZaSmJhSmFLdWxONkUxb1lwRFZrT0g4MUR6SnBWbW15TGxzSy1uVGPSAbABQVVfeXFMT2ZzbUlzNm9TRWxIWlpWTmJvVzlWQUdkVG9DbVhqX0xhUVdiaDZiLUxxbzZ1akFHRnJDN2FSRGFfWEJVcGphcXhmUFBqN0d2YzBJaHBralh0djgxOXNRRmRRS09vS09GR3AyZ0lzX2tFVFhYbkJhWEZpS2dkMWRPU0FkZ3BXQWoyTVdldnlYcFVTdjVVVVBsSk5iLV9vN0NSYjRCQXMyUUxQbGk2c3pyN0U?oc=5,news,What’s Iran’s war strategy and what risks does it pose? - Al Jazeera,Iran,Iran,Iran,,other,other,3,0.5,unverified,"['iran', 'war']",2026-03-26 19:04:12 UTC
2026-03-25 19:27:41+00:00,Google News,https://news.google.com/rss/articles/CBMioAFBVV95cUxOdUtCdTFreDRwM3dONWtPQmFoZF9UNEdUMHhJejF1eUcxZEhHVUQ4XzFJdVZ6OUdkckZ2eDNpODJRSHBYYmxpbC1CS2dSOXgxclR4REhmRWlITjFUS2VnVVE1RXRKa2xtODRTeTlhN2dyWXNMejNmYVE0ZlU4R1RmVjREZGZ3TnFxNXNIYV94Sk92VG44aDZvVnFnUW1iQkdo0gGmAUFVX3lxTE54eGZkajBCaklCOElMT1k5TkVMbXlCUWw2Y2pwbUFvYmlEUTZFb05rejhuRXREajA3UXVqYWRzTlZ0QjhObTlMdkZzMHJieGJnVlF2aUFjM0xUY0pHdEY4TnQ1SE44ZW5tc3R2TlJnc29CYjVwa0lDRk14T3dWY1lZd3YxZnlPeDBkOG5ETWNab194NFAtamJjWGloWjh1Wm8xR1RYUGc?oc=5,news,US-Israel war on Iran: What’s happening on day 26 of attacks? - Al Jazeera,Iran,Iran,Iran,Israel,other,military,8,0.5,unverified,"['israel', 'iran', 'attack', 'war']",2026-03-26 19:04:12 UTC
2026-03-25 20:33:53+00:00,Google News,https://news.google.com/rss/articles/CBMinwFBVV95cUxOWkZGRWkydHZmVHdwcUpGT0xUU3FxUjNiMDVxQjhTNkM3Z0xIdVNLeXduMzZudzFka0x2aTl3N3h6a2M5b3o1MjdKamoyNkEtc2wzWVI4dEZsc1p0ZnVtTVZ0TkhYQWcybVh4eWFlYmF6NHV0UmNHZlZvbmlqV0lkc3Q0bExmNVowaG9LVG0yUUt2Y3FJcC1zb0pkWFZSOUXSAaQBQVVfeXFMT3Z6aXBmNmJrc1NDb2ZIcmo1cnhRczY2a2dtQ3ZrVlFPNWVnWjNpY29hS01KU21jMFdDRUJJNlNfczFST29OOXZTR3piNjVIWjdNT3Y2QUlyemVneTF5aFRoclpZZHZya0RBNzRIeVIxcHlSTXJ6LVU4c1E4TzZyQW82VG1YQTR1REdUTjJBZzZFb1R4azlLSl9WdkVQUFJyTmsyT3A?oc=5,news,"Iran calls US proposal to end war ‘maximalist, unreasonable’ - Al Jazeera",Iran,Iran,Iran,USA,other,other,3,0.5,unverified,"['iran', 'war']",2026-03-26 19:04:12 UTC
2026-03-25 22:34:46+00:00,Google News,https://news.google.com/rss/articles/CBMiygJBVV95cUxPNGpYcDdiajd2SEhXX0R3Uks5bWpCUHhPaldwbUNraE54OWtxMnZhc05aeWFCMW9JUjhOVHRtTmVNN2JHWk5FYVVUY1QwcDJxWk81ZktoSEJqdkJqdVZOTkpJbEU4NkZUTjlQUktNZXNYcnh5STI1Qnl0UE5xVDN5WmFYRmhyeC11X19ralVnYXZoekNLVHM2S09QcVV0dzhZZm9CUDB1azJJa0JFclp6anhrMGlaM3BNN0JhV1psUTdvd3FCWWZjWFhiMm1XS2F3XzBHQWpRT2xNeGhCVUNnTFJoOEFOVzEyNUVRYTRFbTJFeU9NWXM1c3dRY2g4M3NtUHJLQ0hCNGY3UW16Y0l3UXFZMExsZGRlOURXVmNoYXJ5TWMxSW1zWUdGcVJneXZlcDE5NkJKZjhSNElNN05PZ3RLU0JueWZud2c?oc=5,news,"US-Iran-Israel War: Iran Demands Lebanon Be Included in Any Ceasefire Deal, Linking to Hezbollah; Israel Says It Does Not Negotiate With 'Iranian Terror Regime' — Fronts Remain Unconnected - The Sunday Guardian",Iran,Iran,Iran,Israel,other,political,3,0.5,unverified,"['hezbollah', 'israel', 'lebanon', 'iran', 'ceasefire', 'war']",2026-03-26 19:04:12 UTC
2026-03-25 23:14:24+00:00,Google News,https://news.google.com/rss/articles/CBMingFBVV95cUxQUGloRmVfTThIR2F4aE5LZ25FSFdadXd3eVVBNUdvQUdicU5qNDlkNTlOdS1KRld3RUxrU2NVWk1GajFJekljQzhVaTQyLVlmNC1JOFlITHZsclRtbjRFeHUwTmtNSU80SWNiQ3J1ZEtFV1FHTk9fRGVkVFhySE1TYjZMQ05YeFRia1U0ZHBxdDRKYXlFR2tVMjBSdlgxZ9IBowFBVV95cUxNSXRIREFPRzBpTUNQcW5CcGFveE54aUk3ZEEwRkFaMWQ3c09TZE5uQTJoNlNtUnB6VDN0OEU0LVNabENtOTRoZWF4THFtcGpHZ3hkVVAyajVGdzNmdms1dklIM3dlV1F0S2RPLUI0LUcyMWM4aDQ4VWY1RWNmeE00c21UNWZNZzFyaUJtM0xhbEJaRFF0aTRHNFNGYjZ6ckt2aUxz?oc=5,news,Iranian foreign minister rejects talks with US - Al Jazeera,Iran,Iran,Iran,USA,other,political,3,0.5,unverified,"['iran', 'talks']",2026-03-26 19:04:12 UTC
2026-03-26 00:41:16+00:00,BBC,https://www.bbc.com/news/articles/cn08x9lw0pzo?at_medium=RSS&at_campaign=rss,news,Prepare for turbulence - how a prolonged Middle East conflict could reshape how we fly,WestAsia,West Asia,,,other,other,3,0.8,verified,['conflict'],2026-03-26 19:04:12 UTC
2026-03-26 02:00:53+00:00,Google News,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9XZXhyNC1nZ2p1Vi1rb0JuYlRUOUkxRlRNYjdZcU1DWUlyVW83WlZ4ZVl1VnBIUlU1SFJMc1B0dHhMZjJVYlhRaVc3YklrS1ZDSHZiZHlxNm9IUQ?oc=5,news,Trump's Iran strategy is to pursue two off-ramps at once - BBC,Iran,Iran,Iran,,other,other,3,0.5,unverified,['iran'],2026-03-26 19:04:12 UTC
2026-03-26 02:05:19+00:00,Google News,https://news.google.com/rss/articles/CBMisAFBVV95cUxPM3QxSlh4YzhrUURzcEtEZTRjRjBkV3dsOWh2cUJxekJUSjZua2xFSnZ2UUdFS2prazgxWU9LTGpwa1ZPNjJBQ0dkTWJ0aXZPVXpCa1FzeDJTN3dWN3hGZWF2bUc2Qi1CX1pNUlRicjdDc2lnM0tsd01XZlhTd0lyaVFnVUQ3d2lWNWtNY2stcVVPZi16Q0UzekRFekUxc1ZTWGp4V1lvVkF5dEhNS3pLUNIBtwFBVV95cUxQcGw4R2RaMFktWWpzQzJXcVRrOThOaVU1c2dvUHMxdkp5WVZVSXhxeUFobndvWm5tZF9nYzFUQml6aUVSeGdFdmM1eWV1Sm9hZ2RDb0xaZHpzTEFyZUdSVVIxbzlhX29lOWVxNU0wZnBSMGdGWXFMTkc1eXhIQ2ZpdnBFS0ZvcjRIOER6Y2d3cjVVeE5nVWl4eDMtUno1SEdncUZfRE1vYWhGZnFkWnh2YzdKaTNidzA?oc=5,news,Iran Israel US war: Donald Trump says Iran ‘afraid’ to admit it wants a deal - The Hindu,Iran,Iran,Iran,Israel,other,military,3,0.5,unverified,"['israel', 'iran', 'war']",2026-03-26 19:04:12 UTC
2026-03-26 02:50:47+00:00,Google News,https://news.google.com/rss/articles/CBMingFBVV95cUxPTm5pSkdrTEhSb3R5YTdMaFYtaEhidTBRajA3V2VXQ2VIWkUwMGRwb2hKQmlIVGVzek9fN0VpVTVxS0pGVTJCclNuZ244ZXFXYUFrOXluSWREMGxvV1NsUHVPWEdMVUJoUUhWOVRoU3BramtjTFE1Z051UFVQa1RxaFptNkg2MGJnak5MQ09KV0NBUlZ2UTVaWXFvSDJfQdIBowFBVV95cUxNRU9lSUJ2bG9XN2RqTDVhMm5KNFV6SDhDdGk2b2JieGVESU94cHE0dFlXUUtPa2NlT25leDJIUG1zUUxHQXF5elFzOGZ2NDdORjFESDJpcVJ5bTFuMTJ4UGVsNUEyRjh5TTM5X0J0bzhoY3UteW1YYkJTQUlrT2hjZTFaY2JMc1ZKdVRLYWEwTkMzRGRRa2xkekhfOFh4SHN5WVJZ?oc=5,news,Iran-Israel war update: Why Iran rejected the US 15-point peace plan - english.mathrubhumi.com,Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['israel', 'iran', 'war']",2026-03-26 19:04:12 UTC
2026-03-26 03:54:03+00:00,Google News,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQMnRIRjNqWF93cmlEczF0N1R4RlQ4MmhMQ0t4UUJMSHkxVzFveFNDaUYzZXFFLVQyMXF0VUxMdmJJZndXWEJfQnE1VlI2MUNTbDdVLWhvVkNhdXluR2E4REV6em01TERjQ0NhRTk5MWUza0lBNGMydjlBY0dXUHdSMFVyYjZTRGVGVkdYNDZPeTl0NUwxOW4yOE5LbVpXalJ0UVJ3WmoxaXhJbEhXem1Icml4UHN0UFl6ZmlQekl0WnR2RGlmVElkaUxMR1VJcmgzeTltYlVQUdIB3AFBVV95cUxOUUFINFhrS1JRY0VrdGRTbHN5TzdqUm93RXhKb3V5QVk3bFF2Q0dueU5Pa19CNklFQjVtaU9KWnVoQy0xNG10MEpZSU1BbzAycmhLUnRhSzd0bDNuLU5jNkJpam1NVk13TGNQeXNoZzc5dFVhWUVsRzU0NldFOVRzRFNrNV9GdjJxX3gzdmwzREY4TFZkenZDdnlWeVpEMm9kcllzQmVKMi0zOE9MOWpJLUtRaTQ1SG1OWG5FZ21wTFdwaE1menF0eWRUSVM2dWhkZkFnNERDemlLeHds?oc=5,news,"Iran News Day 27: US warns of 'hell' if Iran rejects peace efforts as Tehran maintains 'no talks' policy, - The Economic Times",Iran,Tehran,Iran,USA,other,political,5,0.5,unverified,"['talks', 'iran', 'tehran', 'war']",2026-03-26 19:04:12 UTC
2026-03-26 03:55:00+00:00,Google News,https://news.google.com/rss/articles/CBMizgFBVV95cUxPS0hIcVlXMlA3NVNtTzZiX2FBSlk0cmtyc2JCdnpNdlB2UFhUTFRWZ3dQZkU4TmtSdjNuWUJ1bm1NblMtWkR6Y3pwV09nRFlneGxBQi1IQWdfLWI2UDd4cGR2ZkJGcndXTy15dGxkMkpjNWd5OU1ZQ2w4X3hLWm16Q0xGd1hRaTFBZXI2UTdWaGNIYkg4SmVMRk55Tlg5c2NCcG95d205SmxWYVdOYW9MOVlQaGNJUlZLMDRxY05aaE5weDVEeFl5ajEwejNrZw?oc=5,news,Iran sees US peace plan as 'one-sided' as Trump presses for deal - Reuters,Iran,Iran,Iran,USA,other,other,3,0.5,unverified,['iran'],2026-03-26 19:04:12 UTC
2026-03-26 04:27:04+00:00,Google News,https://news.google.com/rss/articles/CBMiowFBVV95cUxQX282N3ZvRGxjbkJiNjQyakc2SDZDWFJsSEhJeGZtTHdVUDF0cDJ3dFExcUtSUHJldG1wOVhqUUxhVG5UTk9OWmJYaGRSNkQyUzktY29GN0FkT0RtMDloUXBTVXJFVGNjaTN1N2twLW9WSC05UDFlSHF3NE82MVFNTkJLU0xMb2laRHlZWmVucGJKdl9hVThrRmU5c0hNTDBrN21V?oc=5,news,What we know on Day 27 of the US and Israel’s war with Iran: Trump frustrated with Tehran and IRGC navy chief dead - CNN,Iran,Tehran,Iran,Israel,other,humanitarian,8,0.5,unverified,"['israel', 'iran', 'tehran', 'war']",2026-03-26 19:04:12 UTC
2026-03-26 04:43:18+00:00,Google News,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNZVpiUzVCV3pOcFowLTNjbkFJR1pvangtNTExR2lETnh6S0EwRUNyUlNvdVVvOFZZZF9CcU1uMk5lWFdWQ0FJUXh2aE5YUVlxd282LWVOZUdSdGpaX3R6YjMydlpad0JiUjZwMm5QcEQxX0hmTENhZ1Rkd3M0RHgzSEhUbk5Da0ZvdTZPY2xxQjY0cXdVNnlSWWNGVmNlbkVNbnY1S3VFRlZWQdIBrwFBVV95cUxPUzFTbmlmLW9YZnB5ZlhBUGR5djJtZE9xR2JmU2UwRGx5b3lTV1YtcHFPZkRJbGlyclRaV3gxSzc0ZUZITkU1MHF2dkZZc19IVHZ0ekJHVFF1amEteWx5X1M1ZFY0OGlkdy12VFZnRWRQX0RZVlB6MWNrbkdhb0pnanFTUXNzZmxDbG5Zd0ZWcE9TSERBeGFKZV9jOVg3WGUyNW1PWW5TLXlaM000QjZV?oc=5,news,Malaysia’s prime minister says Iran talks should end war - Al Jazeera,Iran,Iran,Iran,,other,political,3,0.5,unverified,"['iran', 'talks', 'war']",2026-03-26 19:04:12 UTC
2026-03-26 05:08:52+00:00,Google News,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNRTQ4Z1lwZXJwR19zbzRhcDZHd0ZYcG9yd0I5U2xsT1ZaR1RFMnNnS3V5LXY1c2Y2aHNOLTQ4NkN5UEJGOHJhMk1lZEppOTBGR3ZxTk9tSHE1YXlUOXhNQlF4WDRUbWExR0I1a0VydVlRX0xLVnlDUHU4ZzhpWVF3bnFIU0x2ZWhvZngwU05iOUVKYi02MHVvMGNkcER0OG1DT2dYc2NZcGNIa3pBR1VHSzJFOVZ2enBJ0gG-AUFVX3lxTFBvcW8xZ0oxWlEzeFo1WThQdVRvQ3ZLMVhPYlhTOU5OSjNCeS1GaF9iWVpUV09yVjBwcUJya205YXJoeF9taWpQZnVsYk1GdTU4ODRoY0ZkVjdSZzk1X0dIeUpvb0dCZTlRZzNJSkl0M2RjY3FhMGNKWnVJa3haaFZxWFZIS1gwQ2lVQ2Z5YUVyVE1jUjl4TEtfREZubWpET1RUcWVlcm15aG9mbjRsY0tXR243OFhEVERVTjBaQWc?oc=5,news,"Oil prices rise higher as Iran denies US talks, dimming deescalation hopes - Al Jazeera",Iran,Iran,Iran,USA,other,political,3,0.5,unverified,"['iran', 'talks']",2026-03-26 19:04:12 UTC
2026-03-26 05:13:46+00:00,BBC,https://www.bbc.com/news/videos/cly64y288gwo?at_medium=RSS&at_campaign=rss,news,How the Iran war is causing fuel chaos in the Philippines,Iran,Iran,Iran,USA,other,other,3,0.8,verified,"['iran', 'war']",2026-03-26 19:04:12 UTC
2026-03-26 06:18:45+00:00,Google News,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOZ21tb0xqWm5uQzBITmFXN0VzdzZ2c1Q2aGhSQVJ6M2M3eVZCNzNZVTB2Y25JQ25EbmE5S3dpeVlSVHRBZFE4RFIteHlXT3N0Y3IzaGtDTFRQbURzOXdGN3hmUkZDcW1VSTdWUnlKZUdvSElGWVYydms0c3VMVlR1SnVDLXhpbVEtcmx4cEFxTksxMkdFNEhXSHByZS0tOFMwRXA0V3c5OFpuSHUySWpNRHBrNW5laUJr0gG-AUFVX3lxTFBaRTVsSFAxWTZDT0t5MWxQU0E2WTJ4cUk1V09jTE5GOTNNcUpwdVJiQVBQbjdocjVwLWZ0VmtmUEZoNGFzNllKVDZRT3ZhQzc5dVBCU1BuMmM5SFRidVZZdldkbGFldXd5X0xqek52VDJPYXFWNmJjci1pMjh6SUdndFVxeXJydWp5ZU1jMW94QzN5a0JvZG1fNE5tdjFHNlc3S1BUQkQzblZ0bGlaWVBmZUhsdHNpdTktcnBHZ1E?oc=5,news,US and Israels War on Iran: How Religious Symbolism is Adding Fuel to the Fire - TheWire.in,Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['israel', 'iran', 'war']",2026-03-26 19:04:12 UTC
2026-03-26 06:27:17+00:00,Google News,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQNUxSeXJnMlVSNGlBbUhTazQ0anpTQjJldWdhUnEtRnc5VVBfOTFDVWV5eFY3bkpUc3JKRFRuX0xxekFJYXNiX1pJelZWVGR5OGI3amlzbFFqNnhDMDZPb0MyWWVvbkp1Qkh4Z2lDSXdrVUZvd0RBOWVHX3d3OGZCbWEtMDhYQW5ULUxid0NmTi1laWJKLTZMVjQycDVsZzRaLTRNYlg3MTRDRWJRbE5hWVN1M1lva3FVVy04?oc=5,news,"Opinion | Talking 'Peace', Moving Troops: What Does Trump Really Want From Iran? - NDTV",Iran,Iran,Iran,,troop_movement,other,3,0.5,unverified,['iran'],2026-03-26 19:04:12 UTC
2026-03-26 06:31:29+00:00,Google News,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPQ1BNYnlIVXpGeENUOTg5QWNwelNFUVR4Nno0QzVlS3hfalRtdmszb0hEZkNWLVcza3JoRi0zT1VXeEtrTnhmdDQ5bHREWmFjaVFqS2ZwN3hQSUdSeWJrSEJFN0FEUDJNUnZzQlVFSDZDNThuOVg2OS1ZNllQQy0zQVYtOWVPZ3VPX0lOYnI0UDZIUnd6bjhCUXc5cTl6dTluZjJsRUI2TWx5OWhMUWdQeURWbmc1WWd40gG-AUFVX3lxTE5sRHllTUFfYjJGNWI5dGxHa05iQmxacDR0Q2E1NHU4YzFsZGhnY0VmWU5QRVFOVGl6eHZWbnp2YzZmVWNIZ3dtdXF5REFuaHA2QUFONXFxWEZMbk9tTWQxb1lkSFROTHl5d0dlUE5IN3NjZmhOUXF5bkJrMkVGRWRGUk52cml3OUVSazhOX09pR3o5R3d5M3dOOHhpZWdxNHZmbXRSOXhYQ3R1RFpnTDdON3E5UGF2OTBkVUtuNnc?oc=5,news,Iran war live: Trump says Tehran ‘begging to make a deal’ - Al Jazeera,Iran,Tehran,Iran,,other,other,3,0.5,unverified,"['iran', 'tehran', 'war']",2026-03-26 19:04:12 UTC
2026-03-26 06:40:11+00:00,Google News,https://news.google.com/rss/articles/CBMi3gFBVV95cUxOemNzZzFnNXotNzE0OW5URVB4WEFoYXU3MDMxMll6b0E4dzhrYzNaLUxURmt6XzJoS3RKTmRIMTFOZjh1aGJhN1h3S3RILWEwb2dPVjNJdTZDNy1KbWJFWjE3RjJvSlZnTXBRcm0yVmNMSjJ2X0lSUHJva3pmYVpwS1VhRDlveDNLbVRXaHEtQjlUMS1UYkVaZV9SblNsNTlGUklydlJNdnVOcndxdFJBY1NlMzdOUGhoZ09NMEp4OXdPSUhWT1hfNGR0SDZUNVFYS1JFUHI5UFM0RVZWQ3c?oc=5,news,"Thursday briefing: Why ​most Israelis ​back the ​conflict​ with Iran, even as international support wanes - The Guardian",Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['israel', 'iran', 'conflict']",2026-03-26 19:04:12 UTC
2026-03-26 07:24:34+00:00,Google News,https://news.google.com/rss/articles/CBMikwFBVV95cUxQcFJjbEFpRWVRRWVFclNxVmZCTXlWcmN2QlpNSkNzX1ZIWFJrMWU2NHFNczJtdHZmUTExX3hfWWFUOUNrMGpDc3hwTWZDeG5WYlhfODFDVGFBUE8wZXlkS1cyYVZHRjd6QThwb2Y2MlFlRjI3ckN2N2V1YW0xOW1fX29fR2tKWnhVRko1S2hzdU1SUFE?oc=5,news,US-Israel war with Iran: How much does it really cost? - DW.com,Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['israel', 'iran', 'war']",2026-03-26 19:04:12 UTC
2026-03-26 07:27:56+00:00,Google News,https://news.google.com/rss/articles/CBMidkFVX3lxTFBzcDlsbkhfUFVtUnVlencwcENJX3BNWS1URXdnSUk0SURwd2lCdUg0NjI2WDd0WHNKYVZuMHRFOWZlVG9tUFVqQ0paMVdDNmQ5M1h6aWpsZVdKOFJSRHNNSkI3eTczU1hycWwwVmJOTXVDbzJWSFHSAXtBVV95cUxOMlBjRjdfc0xQUGFzMFliaGw5WkRSRGR2RV9SNVoxYnl1WTgyX202WWJZY0JrMC1lVk5NMFM2U1Q4a0FmazcxLXdDWmFBNERtX29OcUd5TGxBTlB4TXNpYjR2RVFyeUdybGtaLTk1bVhEbC1PQmpIa2ViSmc?oc=5,news,Iran-Israel War Escalates - The Hans India,Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['israel', 'iran', 'war']",2026-03-26 19:04:12 UTC
2026-03-26 07:34:55+00:00,BBC,https://www.bbc.com/news/articles/c05dpr1m71go?at_medium=RSS&at_campaign=rss,news,Trump confirms May meeting with Xi Jinping as Iran war forces postponement,Iran,Iran,Iran,,other,political,3,0.8,verified,"['iran', 'war']",2026-03-26 19:04:12 UTC
2026-03-26 07:50:09+00:00,Google News,https://news.google.com/rss/articles/CBMisgFBVV95cUxNVkhNOWhoX09QdV9XblI4NEJGTUZQZkNrdWI3NE52Y2Z0QUh6bjJxMVU1UElsWTFhVEdrMnE1Tnd1OEQzQjNEcUJYWm44X3BuOEdpYm80dHhhNXg0Tnk5NktQRzF0UUJFQ3RsZHAxbkFBZ3pHaWp0NUNwUVZKektsU1hHUmV2LW5TQXkzdXB5bTRNU1dvUDI2dUlBSkxqUE40OWtuN1dqNTRIRG1iM1FBbi1B0gG3AUFVX3lxTE9kbHk5QzBCVWhqWkxKaV9yNU5hRC1nZ29yVWJHd2E4ZklWWXlBMENYc3pibWpKM0RpbTBVSElEa1Q3R0NLdXRTZkdMVy0yZXhtb3gtU3pnN2JxcW90Nk83c2hFTnZxQXJPU0Q4RjZocEtNUDZWZzFUN2ZWZjBtTFZZamwtcXpsaVN1bE92WEFRN3o2SGNLYjl5MDQ2RWh5NWlXeE5TYndjalFpNDRkVmNOT0pycU0tdw?oc=5,news,"Two teenagers killed in Shiraz, two dead in Abu Dhabi as Iran war expands - Al Jazeera",Iran,Shiraz,Iran,,other,humanitarian,8,0.5,unverified,"['iran', 'war']",2026-03-26 19:04:12 UTC
